""
"TEC System Name:","AY.VAV1-10","","Descriptor:",""
" 48","NEOB.VAV-8-10:DMPR COMD","","","36.8","PCT"," -N-     NONE"
" 49","NEOB.VAV-8-10:DMPR POS","","","36.8","PCT"," -N-     NONE"
" 51","NEOB.VAV-8-10:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 52","NEOB.VAV-8-10:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","NEOB.VAV-8-10:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","NEOB.VAV-8-10:MTR2 TIMING","","","130.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-8-10:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-8-10:MTR SETUP","","","5.0",""," -N-     NONE"
" 59","NEOB.VAV-8-10:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-8-10:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-8-10:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-8-10:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-8-10:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 67","NEOB.VAV-8-10:HTG P GAIN","","","10.0",""," -N-     NONE"
" 68","NEOB.VAV-8-10:HTG I GAIN","","","0.01",""," -N-     NONE"
" 69","NEOB.VAV-8-10:HTG D GAIN","","","0.0",""," -N-     NONE"
" 70","NEOB.VAV-8-10:HTG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-8-10:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-8-10:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-8-10:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-8-10:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-8-10:FLOW","","","95.75","PCT"," -N-     NONE"
" 76","NEOB.VAV-8-10:CTL FLOW MIN","","","384.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-8-10:CTL FLOW MAX","","","1920.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-8-10:CTL TEMP","","","73.5","DEG F"," -N-     NONE"
" 79","NEOB.VAV-8-10:CLG LOOPOUT","","","93.2","PCT"," -N-     NONE"
" 80","NEOB.VAV-8-10:HTG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 85","NEOB.VAV-8-10:SWITCH LIMIT","","","5.2","PCT"," -N-     NONE"
" 86","NEOB.VAV-8-10:SWITCH TIME","","","10.0","MIN"," -N-     NONE"
" 90","NEOB.VAV-8-10:SWITCH DBAND","","","1.0","DEG F"," -N-     NONE"
" 92","NEOB.VAV-8-10:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-8-10:FLOW STPT","","","94.5","PCT"," -N-     NONE"
" 94","NEOB.VAV-8-10:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-8-10:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-8-10:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-8-10:DUCT AREA","","","1.4","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-8-10:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-8-10:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-8-11","","Descriptor:",""
"","NEOB.VAV-8-11:ADDRESS","","","5",""," -N-     NONE"
"  2","NEOB.VAV-8-11:APPLICATION","","","2523.0",""," -N-     NONE"
"  3","NEOB.VAV-8-11:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-8-11:ROOM TEMP","","","73.5","DEG F"," -N-     NONE"
"  5","NEOB.VAV-8-11:HEAT.COOL","","","COOL",""," -N-     OVRD"
"  6","NEOB.VAV-8-11:DAY CLG STPT","","","73.0","DEG F"," -N-     NONE"
"  7","NEOB.VAV-8-11:DAY HTG STPT","","","70.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-8-11:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
"  9","NEOB.VAV-8-11:NGT HTG STPT","","","65.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-8-11:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-8-11:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-8-11:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-8-11:RM STPT DIAL","","","82.0","DEG F"," -N-     NONE"
" 14","NEOB.VAV-8-11:STPT DIAL","","","NO",""," -N-     NONE"
" 15","NEOB.VAV-8-11:AI 3","","","57.0","DEG F"," -N-     NONE"
" 16","NEOB.VAV-8-11:FLOW START","","","50.0","PCT"," -N-     NONE"
" 17","NEOB.VAV-8-11:FLOW END","","","100.0","PCT"," -N-     NONE"
" 18","NEOB.VAV-8-11:WALL SWITCH","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-8-11:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-8-11:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-8-11:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 22","NEOB.VAV-8-11:REHEAT START","","","24.8","PCT"," -N-     NONE"
" 23","NEOB.VAV-8-11:REHEAT END","","","74.8","PCT"," -N-     NONE"
" 24","NEOB.VAV-8-11:DI 4","","","OFF",""," -N-     NONE"
" 25","NEOB.VAV-8-11:DI 3","","","OFF",""," -N-     NONE"
" 29","NEOB.VAV-8-11:DAY.NGT","","","DAY",""," -N-     OPER"
" 31","NEOB.VAV-8-11:CLG FLOW MIN","","","160.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-8-11:CLG FLOW MAX","","","700.0"," CFM"," -N-     NONE"
" 33","NEOB.VAV-8-11:HTG FLOW MIN","","","160.0"," CFM"," -N-     NONE"
" 34","NEOB.VAV-8-11:HTG FLOW MAX","","","352.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-8-11:AIR VOLUME","","","388.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-8-11:FLOW COEFF","","","0.59",""," -N-     NONE"
" 40","NEOB.VAV-8-11:AI 4","","","74.0","DEG F"," *F*     NONE"
" 41","NEOB.VAV-8-11:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-8-11:DO 2","","","OFF",""," -N-     NONE"
" 43","NEOB.VAV-8-11:DO 3","","","OFF",""," -N-     NONE"
" 44","NEOB.VAV-8-11:DO 4","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-8-11:DMPR COMD","","","25.6","PCT"," -N-     NONE"
" 49","NEOB.VAV-8-11:DMPR POS","","","25.2","PCT"," -N-     NONE"
" 51","NEOB.VAV-8-11:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 52","NEOB.VAV-8-11:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","NEOB.VAV-8-11:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","NEOB.VAV-8-11:MTR2 TIMING","","","130.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-8-11:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-8-11:MTR SETUP","","","5.0",""," -N-     NONE"
" 59","NEOB.VAV-8-11:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-8-11:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-8-11:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-8-11:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-8-11:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 67","NEOB.VAV-8-11:HTG P GAIN","","","10.0",""," -N-     NONE"
" 68","NEOB.VAV-8-11:HTG I GAIN","","","0.01",""," -N-     NONE"
" 69","NEOB.VAV-8-11:HTG D GAIN","","","0.0",""," -N-     NONE"
" 70","NEOB.VAV-8-11:HTG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-8-11:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-8-11:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-8-11:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-8-11:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-8-11:FLOW","","","55.5","PCT"," -N-     NONE"
" 76","NEOB.VAV-8-11:CTL FLOW MIN","","","160.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-8-11:CTL FLOW MAX","","","700.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-8-11:CTL TEMP","","","73.5","DEG F"," -N-     NONE"
" 79","NEOB.VAV-8-11:CLG LOOPOUT","","","42.8","PCT"," -N-     NONE"
" 80","NEOB.VAV-8-11:HTG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 85","NEOB.VAV-8-11:SWITCH LIMIT","","","5.2","PCT"," -N-     NONE"
" 86","NEOB.VAV-8-11:SWITCH TIME","","","10.0","MIN"," -N-     NONE"
" 90","NEOB.VAV-8-11:SWITCH DBAND","","","1.0","DEG F"," -N-     NONE"
" 92","NEOB.VAV-8-11:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-8-11:FLOW STPT","","","55.75","PCT"," -N-     NONE"
" 94","NEOB.VAV-8-11:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-8-11:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-8-11:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-8-11:DUCT AREA","","","0.55","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-8-11:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-8-11:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-8-12","","Descriptor:","VAV 8-12"
"","NEOB.VAV-8-12:ADDRESS","","","6",""," -N-     NONE"
"  2","NEOB.VAV-8-12:APPLICATION","","","2523.0",""," -N-     NONE"
"  3","NEOB.VAV-8-12:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-8-12:ROOM TEMP","","","73.25","DEG F"," -N-     NONE"
"  5","NEOB.VAV-8-12:HEAT.COOL","","","COOL",""," -N-     OVRD"
"  6","NEOB.VAV-8-12:DAY CLG STPT","","","73.0","DEG F"," -N-     NONE"
"  7","NEOB.VAV-8-12:DAY HTG STPT","","","70.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-8-12:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
"  9","NEOB.VAV-8-12:NGT HTG STPT","","","65.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-8-12:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-8-12:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-8-12:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-8-12:RM STPT DIAL","","","74.0","DEG F"," -N-     NONE"
" 14","NEOB.VAV-8-12:STPT DIAL","","","NO",""," -N-     NONE"
" 15","NEOB.VAV-8-12:AI 3","","","57.0","DEG F"," -N-     NONE"
" 16","NEOB.VAV-8-12:FLOW START","","","50.0","PCT"," -N-     NONE"
" 17","NEOB.VAV-8-12:FLOW END","","","100.0","PCT"," -N-     NONE"
" 18","NEOB.VAV-8-12:WALL SWITCH","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-8-12:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-8-12:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-8-12:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 22","NEOB.VAV-8-12:REHEAT START","","","24.8","PCT"," -N-     NONE"
" 23","NEOB.VAV-8-12:REHEAT END","","","74.8","PCT"," -N-     NONE"
" 24","NEOB.VAV-8-12:DI 4","","","OFF",""," -N-     NONE"
" 25","NEOB.VAV-8-12:DI 3","","","OFF",""," -N-     NONE"
" 29","NEOB.VAV-8-12:DAY.NGT","","","DAY",""," -N-     OPER"
" 31","NEOB.VAV-8-12:CLG FLOW MIN","","","384.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-8-12:CLG FLOW MAX","","","1920.0"," CFM"," -N-     NONE"
" 33","NEOB.VAV-8-12:HTG FLOW MIN","","","384.0"," CFM"," -N-     NONE"
" 34","NEOB.VAV-8-12:HTG FLOW MAX","","","960.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-8-12:AIR VOLUME","","","984.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-8-12:FLOW COEFF","","","0.68",""," -N-     NONE"
" 40","NEOB.VAV-8-12:AI 4","","","74.0","DEG F"," *F*     NONE"
" 41","NEOB.VAV-8-12:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-8-12:DO 2","","","OFF",""," -N-     NONE"
" 43","NEOB.VAV-8-12:DO 3","","","OFF",""," -N-     NONE"
" 44","NEOB.VAV-8-12:DO 4","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-8-12:DMPR COMD","","","18.4","PCT"," -N-     NONE"
" 49","NEOB.VAV-8-12:DMPR POS","","","18.8","PCT"," -N-     NONE"
" 51","NEOB.VAV-8-12:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 52","NEOB.VAV-8-12:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","NEOB.VAV-8-12:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","NEOB.VAV-8-12:MTR2 TIMING","","","130.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-8-12:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-8-12:MTR SETUP","","","5.0",""," -N-     NONE"
" 59","NEOB.VAV-8-12:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-8-12:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-8-12:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-8-12:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-8-12:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 67","NEOB.VAV-8-12:HTG P GAIN","","","10.0",""," -N-     NONE"
" 68","NEOB.VAV-8-12:HTG I GAIN","","","0.01",""," -N-     NONE"
" 69","NEOB.VAV-8-12:HTG D GAIN","","","0.0",""," -N-     NONE"
" 70","NEOB.VAV-8-12:HTG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-8-12:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-8-12:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-8-12:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-8-12:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-8-12:FLOW","","","51.75","PCT"," -N-     NONE"
" 76","NEOB.VAV-8-12:CTL FLOW MIN","","","384.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-8-12:CTL FLOW MAX","","","1920.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-8-12:CTL TEMP","","","73.25","DEG F"," -N-     NONE"
" 79","NEOB.VAV-8-12:CLG LOOPOUT","","","39.2","PCT"," -N-     NONE"
" 80","NEOB.VAV-8-12:HTG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 85","NEOB.VAV-8-12:SWITCH LIMIT","","","5.2","PCT"," -N-     NONE"
" 86","NEOB.VAV-8-12:SWITCH TIME","","","10.0","MIN"," -N-     NONE"
" 90","NEOB.VAV-8-12:SWITCH DBAND","","","1.0","DEG F"," -N-     NONE"
" 92","NEOB.VAV-8-12:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-8-12:FLOW STPT","","","51.25","PCT"," -N-     NONE"
" 94","NEOB.VAV-8-12:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-8-12:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-8-12:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-8-12:DUCT AREA","","","1.4","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-8-12:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-8-12:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-8-13","","Descriptor:",""
"","NEOB.VAV-8-13:ADDRESS","","","7",""," -N-     NONE"
"  2","NEOB.VAV-8-13:APPLICATION","","","2523.0",""," -N-     NONE"
"  3","NEOB.VAV-8-13:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-8-13:ROOM TEMP","","","73.25","DEG F"," -N-     NONE"
"  5","NEOB.VAV-8-13:HEAT.COOL","","","COOL",""," -N-     OVRD"
"  6","NEOB.VAV-8-13:DAY CLG STPT","","","73.0","DEG F"," -N-     NONE"
"  7","NEOB.VAV-8-13:DAY HTG STPT","","","70.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-8-13:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
"  9","NEOB.VAV-8-13:NGT HTG STPT","","","65.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-8-13:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-8-13:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-8-13:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-8-13:RM STPT DIAL","","","73.0","DEG F"," -N-     NONE"
" 14","NEOB.VAV-8-13:STPT DIAL","","","NO",""," -N-     NONE"
" 15","NEOB.VAV-8-13:AI 3","","","57.0","DEG F"," -N-     NONE"
" 16","NEOB.VAV-8-13:FLOW START","","","50.0","PCT"," -N-     NONE"
" 17","NEOB.VAV-8-13:FLOW END","","","100.0","PCT"," -N-     NONE"
" 18","NEOB.VAV-8-13:WALL SWITCH","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-8-13:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-8-13:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-8-13:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 22","NEOB.VAV-8-13:REHEAT START","","","24.8","PCT"," -N-     NONE"
" 23","NEOB.VAV-8-13:REHEAT END","","","74.8","PCT"," -N-     NONE"
" 24","NEOB.VAV-8-13:DI 4","","","OFF",""," -N-     NONE"
" 25","NEOB.VAV-8-13:DI 3","","","OFF",""," -N-     NONE"
" 29","NEOB.VAV-8-13:DAY.NGT","","","DAY",""," -N-     OPER"
" 31","NEOB.VAV-8-13:CLG FLOW MIN","","","172.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-8-13:CLG FLOW MAX","","","732.0"," CFM"," -N-     NONE"
" 33","NEOB.VAV-8-13:HTG FLOW MIN","","","172.0"," CFM"," -N-     NONE"
" 34","NEOB.VAV-8-13:HTG FLOW MAX","","","364.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-8-13:AIR VOLUME","","","408.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-8-13:FLOW COEFF","","","0.65",""," -N-     NONE"
" 40","NEOB.VAV-8-13:AI 4","","","74.0","DEG F"," *F*     NONE"
" 41","NEOB.VAV-8-13:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-8-13:DO 2","","","OFF",""," -N-     NONE"
" 43","NEOB.VAV-8-13:DO 3","","","OFF",""," -N-     NONE"
" 44","NEOB.VAV-8-13:DO 4","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-8-13:DMPR COMD","","","31.2","PCT"," -N-     NONE"
" 49","NEOB.VAV-8-13:DMPR POS","","","30.8","PCT"," -N-     NONE"
" 51","NEOB.VAV-8-13:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 52","NEOB.VAV-8-13:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","NEOB.VAV-8-13:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","NEOB.VAV-8-13:MTR2 TIMING","","","130.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-8-13:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-8-13:MTR SETUP","","","5.0",""," -N-     NONE"
" 59","NEOB.VAV-8-13:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-8-13:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-8-13:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-8-13:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-8-13:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 67","NEOB.VAV-8-13:HTG P GAIN","","","10.0",""," -N-     NONE"
" 68","NEOB.VAV-8-13:HTG I GAIN","","","0.01",""," -N-     NONE"
" 69","NEOB.VAV-8-13:HTG D GAIN","","","0.0",""," -N-     NONE"
" 70","NEOB.VAV-8-13:HTG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-8-13:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-8-13:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-8-13:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-8-13:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-8-13:FLOW","","","55.75","PCT"," -N-     NONE"
" 76","NEOB.VAV-8-13:CTL FLOW MIN","","","172.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-8-13:CTL FLOW MAX","","","732.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-8-13:CTL TEMP","","","73.25","DEG F"," -N-     NONE"
" 79","NEOB.VAV-8-13:CLG LOOPOUT","","","43.6","PCT"," -N-     NONE"
" 80","NEOB.VAV-8-13:HTG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 85","NEOB.VAV-8-13:SWITCH LIMIT","","","5.2","PCT"," -N-     NONE"
" 86","NEOB.VAV-8-13:SWITCH TIME","","","10.0","MIN"," -N-     NONE"
" 90","NEOB.VAV-8-13:SWITCH DBAND","","","1.0","DEG F"," -N-     NONE"
" 92","NEOB.VAV-8-13:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-8-13:FLOW STPT","","","56.75","PCT"," -N-     NONE"
" 94","NEOB.VAV-8-13:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-8-13:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-8-13:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-8-13:DUCT AREA","","","0.55","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-8-13:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-8-13:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-8-14","","Descriptor:",""
"","NEOB.VAV-8-14:ADDRESS","","","8",""," -N-     NONE"
"  2","NEOB.VAV-8-14:APPLICATION","","","2523.0",""," -N-     NONE"
"  3","NEOB.VAV-8-14:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-8-14:ROOM TEMP","","","72.5","DEG F"," -N-     NONE"
"  5","NEOB.VAV-8-14:HEAT.COOL","","","COOL",""," -N-     OVRD"
"  6","NEOB.VAV-8-14:DAY CLG STPT","","","73.0","DEG F"," -N-     NONE"
"  7","NEOB.VAV-8-14:DAY HTG STPT","","","70.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-8-14:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
"  9","NEOB.VAV-8-14:NGT HTG STPT","","","65.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-8-14:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-8-14:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-8-14:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-8-14:RM STPT DIAL","","","58.0","DEG F"," -N-     NONE"
" 14","NEOB.VAV-8-14:STPT DIAL","","","NO",""," -N-     NONE"
" 15","NEOB.VAV-8-14:AI 3","","","59.0","DEG F"," -N-     NONE"
" 16","NEOB.VAV-8-14:FLOW START","","","50.0","PCT"," -N-     NONE"
" 17","NEOB.VAV-8-14:FLOW END","","","100.0","PCT"," -N-     NONE"
" 18","NEOB.VAV-8-14:WALL SWITCH","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-8-14:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-8-14:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-8-14:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 22","NEOB.VAV-8-14:REHEAT START","","","24.8","PCT"," -N-     NONE"
" 23","NEOB.VAV-8-14:REHEAT END","","","74.8","PCT"," -N-     NONE"
" 24","NEOB.VAV-8-14:DI 4","","","OFF",""," -N-     NONE"
" 25","NEOB.VAV-8-14:DI 3","","","OFF",""," -N-     NONE"
" 29","NEOB.VAV-8-14:DAY.NGT","","","DAY",""," -N-     OPER"
" 31","NEOB.VAV-8-14:CLG FLOW MIN","","","76.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-8-14:CLG FLOW MAX","","","300.0"," CFM"," -N-     NONE"
" 33","NEOB.VAV-8-14:HTG FLOW MIN","","","76.0"," CFM"," -N-     NONE"
" 34","NEOB.VAV-8-14:HTG FLOW MAX","","","152.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-8-14:AIR VOLUME","","","76.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-8-14:FLOW COEFF","","","0.63",""," -N-     NONE"
" 40","NEOB.VAV-8-14:AI 4","","","74.0","DEG F"," *F*     NONE"
" 41","NEOB.VAV-8-14:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-8-14:DO 2","","","OFF",""," -N-     NONE"
" 43","NEOB.VAV-8-14:DO 3","","","OFF",""," -N-     NONE"
" 44","NEOB.VAV-8-14:DO 4","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-8-14:DMPR COMD","","","24.0","PCT"," -N-     NONE"
" 49","NEOB.VAV-8-14:DMPR POS","","","24.0","PCT"," -N-     NONE"
" 51","NEOB.VAV-8-14:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 52","NEOB.VAV-8-14:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","NEOB.VAV-8-14:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","NEOB.VAV-8-14:MTR2 TIMING","","","130.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-8-14:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-8-14:MTR SETUP","","","5.0",""," -N-     NONE"
" 59","NEOB.VAV-8-14:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-8-14:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-8-14:CLG I GAIN","","","0.01",""," -N-     NONE"
